product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
钱生钱,房产金融,平台：WEB,坐标：北京市,官网：www.qianshengqian.com,成立时间：2014-09,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,金融科技互联网,钱牛牛平台于2014年9月正式上线，由来自腾讯、百度、大众点评等知名互联网公司和国内权威金融机构高管联合创办，是一家专注智能模型的综合金融科技平台，目前已先后获得蓝驰创投、元璟资本和京东金融的三轮融资。,,,http://pic2.pedaily.cn/newseed/project/201701/20170116180712558.jpg,http://www.newseed.cn/project/28930,深圳市钱生钱互联网金融服务有限公司,钱升钱是一家票据理财产品服务提供商，所有产品都由银行担保。票据理财此前主要为银行直接面向对公客户进行的小范围流通理财产品，而钱升钱则将此服务带给了更多的个人投资用户。
AcFun弹幕视频网,文化娱乐,平台：WEB,坐标：杭州市,官网：www.acfun.tv,成立时间：2007-06,"其他轮,5000万,人民币,融资完成",立即认领,运营状态：正在运营,视频游戏硬件图像视频体育培训动漫体育设施/场馆,AcFun弹幕视频网是一个网络弹幕视频平台，提供动漫、游戏、体育、娱乐等视频和文字内容，隶属于杭州游趣网络有限公司。,,,http://pic2.pedaily.cn/newseed/project/201611/20161123112952550.jpg,http://www.newseed.cn/project/28694,acfun弹幕视频网,AcFun是中国大陆的一家主要关于动画、游戏的弹幕式视频分享网站。AcFun取意于Anime Comic Fun。开设于2007年6月，最初为动画连载的网站，2008年3月模仿日本视频分享站NICONICO动画做出了类似的带字幕的弹幕式播放器。目前AcFun在Alexa的统计中世界排名为847 ，中国排名为 119(2015-05-28)。
销售易,信息技术,平台：WEB,坐标：北京市,官网：www.ingageapp.com,成立时间：不详,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,,仁科互动（北京）信息科技有限公司旗下产品销售易是一个CRM销售管理工具及移动CRM客户关系管理系统，帮助销售人员管理从潜在客户、到销售项目跟进、再到业务分析的全流程。目前，该公司获得1500万美元C轮投资，红杉资本、经纬中国共同投资。,,,http://pic2.pedaily.cn/newseed/project/201701/20170113163032390.jpg,http://www.newseed.cn/project/17709,仁科互动（北京）信息科技有限公司,仁科互动（北京）信息科技有限公司致力于通过互联网技术和体验来变革传统CRM。仁科互动（北京）信息科技有限公司的核心产品销售易，利用先进的移动互联(Mobile)、社交网络(Social )以及云计算(Cloud)技术彻底重构了CRM。销售易以“销售人员”为中心，辅以流程、协作、知识、移动工具，首次让CRM成为销售人员移动办公和打单利器，助力企业全面提升销售团队执行力。
太火鸟,生活消费,平台：WEB,坐标：北京市,官网：www.taihuoniao.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,消费电子电子商务,太火鸟是一个主打原创产品的社会化电商平台，利用众筹到众包方式，整合创意产品社区与电子商务服务为一体，帮设计师成就梦想，助消费者品味生活。该公司日前获得创新工场、麦顿投资数千万人民币A轮融资。,,,http://pic2.pedaily.cn/newseed/project/201701/20170113163838978.jpg,http://www.newseed.cn/project/17736,北京太火红鸟科技有限公司,太火鸟是一个主打原创产品的社会化电商平台，利用众筹到众包方式，整合创意产品社区与电子商务服务为一体，帮设计师成就梦想，助消费者品味生活。北京太火红鸟科技有限公司旗下。
Acadsoc阿卡索,教育培训,"平台：WEB,其他",坐标：深圳市,官网：www.acadsoc.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,语言学习,阿卡索外教网旨在为一直处于“外人禁入”的中国在线培训市场打开新的大门，让国内的英语学习者可以直接与一线英语教师无缝接触，学习原汁原味的地道英语，打破中国人教中国人和听录音看录像的传统英语学习模式，让学习者摆脱“哑巴英语”和“洋泾浜口音”，做到学以致用，直接开口与外国人交流。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@063611.jpg,http://www.newseed.cn/project/29625,深圳市阿卡索资讯股份有限公司,阿卡索外教网旨在为一直处于“外人禁入”的中国在线培训市场打开新的大门，让国内的英语学习者可以直接与一线英语教师无缝接触，学习原汁原味的地道英语，打破中国人教中国人和听录音看录像的传统英语学习模式，让学习者摆脱“哑巴英语”和“洋泾浜口音”，做到学以致用，直接开口与外国人交流。
Nibiru睿悦,信息技术,平台：其他,坐标：南京市,官网：www.inibiru.com,成立时间：2013-01-05,"其他轮,金额未透露,融资完成",约谈,运营状态：正在运营,VR/AR行业及技术解决方案,睿悦信息Nibiru是全球移动VR/AR技术及运营服务商，专注于下一代计算平台系统及核心模块。公司主导研发的定制化NibiruVR/AR/MR设备终端系统、SDK体系、NibiruStudio等软件工具包产品、输入技术、STP技术、DTR技术，SLAM算法等核心技术服务ODM/硬件品牌客户，同时配合合作伙伴为各行业提供专业的VR/AR行业应用解决方案。,睿悦,,http://www.newseed.cn/upload2/project/logo/201709/20174928382.jpg,http://www.newseed.cn/project/17755,南京睿悦信息技术有限公司,"睿悦信息Nibiru是全球移动VR/AR技术及运营服务商，专注于下一代计算平台系统及核心模块。公司主导研发的定制化Nibiru
VR/AR/MR 设备终端系统、SDK体系、Nibiru
Studio等软件工具包产品、输入技术、STP技术、DTR技术，SLAM算法等核心技术服务ODM/硬件品牌客户，同时配合合作伙伴为各行业提供专业的 VR/AR 行业应用解决方案。"
抱抱APP,社交,平台：移动应用,坐标：北京市,官网：www.myhug.cn,成立时间：不详,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,视频图像视频办公软件直播,抱抱是一款第三方手机视频直播App软件。抱抱有iOS版及Android版。可以通过微信、微博、QQ注册或登录，提供高颜值的美女帅哥、热门网红、校花校草的手机直播社交平台。北京星河时代信息技术有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@080804.jpg,http://www.newseed.cn/project/17766,北京星河时代信息技术有限公司,抱抱是一款第三方手机视频直播App软件。抱抱有iOS版及Android版。可以通过微信、微博、QQ注册或登录，提供高颜值的美女帅哥、热门网红、校花校草的手机直播社交平台。北京星河时代信息技术有限公司旗下产品。
老虎证券,房产金融,平台：WEB,坐标：北京市,官网：www.tigerbrokers.com,成立时间：2014-06,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,,老虎证券是一家网络券商及股票交易系统，证券业务覆盖美股、港股、A股等主流证券市场，支持桌面及移动端开户和交易，北京向上融科科技发展有限公司旗下产品。,,,http://pic2.pedaily.cn/newseed/project/201703/20170322162255358.jpg,http://www.newseed.cn/project/38098,北京向上融科科技发展有限公司,老虎证券的使命是做中国最好的美股券商为用户提供高效顺畅的开户体验，易用稳定的交易系统。老虎证券的创业团队拥有多年的金融市场及互联网经验，主要团队成员来自腾讯，百度，阿里，网易，摩根士丹利，国信证券，国家开发银行，汤森路透等互联网及金融机构。
Face++,信息技术,平台：移动应用,坐标：北京市,官网：www.faceplusplus.com,成立时间：不详,"其他轮,4.6亿,美元,融资完成",立即认领,运营状态：正在运营,,Face++是一个人脸识别云计算平台，为开发者提供人脸识别接口，北京旷视科技有限公司旗下。,,,http://pic2.pedaily.cn/newseed/project/201612/20161214160104298.jpg,http://www.newseed.cn/project/19122,北京旷视科技（Megvii）有限公司,Face++是一个人脸识别云计算平台，为开发者提供人脸识别接口，北京旷视科技有限公司旗下。
聚橙网,生活消费,平台：WEB,坐标：深圳市,官网：www.juooo.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网电子商务大宗批发零售,聚橙网是一家演出票务电子商务及演出经纪公司，致力于以互联网及零售技术整合传统的演出票务和演出渠道市场。,,,http://pic2.pedaily.cn/newseed/project/201606/20160601090458217.jpg,http://www.newseed.cn/project/18986,深圳市聚橙网络技术有限公司,深圳市聚橙网络技术有限公司（以下简称聚橙网）成立于2007年，是一家以演出经纪为主营业务，兼顾票务销售、演出制作、剧场运营的全产业链型演出公司和O2O电子商务公司。
宅米,信息技术,平台：WEB,坐标：上海市,官网：zhai.me,成立时间：不详,"其他轮,1000万,美元,融资完成",立即认领,运营状态：正在运营,零食/饮料,,,,http://pic2.pedaily.cn/newseed/project/201604/20160421135015279.jpg,http://www.newseed.cn/project/17794,上海千叶网络科技有限公司,海千叶网络科技有限公司成立于2014年10月27日，从事网络科技、电子商务、计算机软硬件的开发、设计。主要的产品有宅米。
